Brand,Date,Expiry,Floor,Lease Start,Parent Group,Sales Category,Tcode,Unit,GLA,Sales
Bath & Body Works,10/1/2017,,Ground Floor,1/11/2020,Al Shaya,Perfumes & Cosmetics,t0068252,L0-019,207,91893
Bath & Body Works,10/1/2018,,Ground Floor,1/11/2020,Al Shaya,Perfumes & Cosmetics,t0068252,L0-019,207,107006
Bath & Body Works,9/1/2017,,Ground Floor,1/11/2020,Al Shaya,Perfumes & Cosmetics,t0068252,L0-019,207,62348
Bath & Body Works,9/1/2018,,Ground Floor,1/11/2020,Al Shaya,Perfumes & Cosmetics,t0068252,L0-019,207,58274
Beauty Concept,4/1/2017,4/3/2019,First Floor,4/3/2019,Others,Perfumes & Cosmetics,t0000762,L1-048,52,14381
Beauty Concept,4/1/2018,4/3/2019,First Floor,4/3/2019,Others,Perfumes & Cosmetics,t0000762,L1-048,52,11277
Beauty Concept,8/1/2017,4/3/2019,First Floor,4/3/2019,Others,Perfumes & Cosmetics,t0000762,L1-048,52,13334
Beauty Concept,8/1/2018,4/3/2019,First Floor,4/3/2019,Others,Perfumes & Cosmetics,t0000762,L1-048,52,17869
Beauty Concept,12/1/2017,4/3/2019,First Floor,4/3/2019,Others,Perfumes & Cosmetics,t0000762,L1-048,52,28723
Beauty Concept,12/1/2018,4/3/2019,First Floor,4/3/2019,Others,Perfumes & Cosmetics,t0000762,L1-048,52,19004
Beauty Concept,2/1/2017,4/3/2019,First Floor,4/3/2019,Others,Perfumes & Cosmetics,t0000762,L1-048,52,17788
Beauty Concept,2/1/2018,4/3/2019,First Floor,4/3/2019,Others,Perfumes & Cosmetics,t0000762,L1-048,52,15849
Beauty Concept,1/1/2017,4/3/2019,First Floor,4/3/2019,Others,Perfumes & Cosmetics,t0000762,L1-048,52,13835
Beauty Concept,1/1/2018,4/3/2019,First Floor,4/3/2019,Others,Perfumes & Cosmetics,t0000762,L1-048,52,9735
Beauty Concept,7/1/2017,4/3/2019,First Floor,4/3/2019,Others,Perfumes & Cosmetics,t0000762,L1-048,52,19037
Beauty Concept,7/1/2018,4/3/2019,First Floor,4/3/2019,Others,Perfumes & Cosmetics,t0000762,L1-048,52,14477
Beauty Concept,6/1/2017,4/3/2019,First Floor,4/3/2019,Others,Perfumes & Cosmetics,t0000762,L1-048,52,12514
Beauty Concept,6/1/2018,4/3/2019,First Floor,4/3/2019,Others,Perfumes & Cosmetics,t0000762,L1-048,52,13053
Beauty Concept,3/1/2017,4/3/2019,First Floor,4/3/2019,Others,Perfumes & Cosmetics,t0000762,L1-048,52,14655
Beauty Concept,3/1/2018,4/3/2019,First Floor,4/3/2019,Others,Perfumes & Cosmetics,t0000762,L1-048,52,13606
Beauty Concept,5/1/2017,4/3/2019,First Floor,4/3/2019,Others,Perfumes & Cosmetics,t0000762,L1-048,52,9735
Beauty Concept,5/1/2018,4/3/2019,First Floor,4/3/2019,Others,Perfumes & Cosmetics,t0000762,L1-048,52,9864
Beauty Concept,11/1/2017,4/3/2019,First Floor,4/3/2019,Others,Perfumes & Cosmetics,t0000762,L1-048,52,13381
Beauty Concept,11/1/2018,4/3/2019,First Floor,4/3/2019,Others,Perfumes & Cosmetics,t0000762,L1-048,52,11490
Beauty Concept,10/1/2017,4/3/2019,First Floor,4/3/2019,Others,Perfumes & Cosmetics,t0000762,L1-048,52,10211
Beauty Concept,10/1/2018,4/3/2019,First Floor,4/3/2019,Others,Perfumes & Cosmetics,t0000762,L1-048,52,10533
Beauty Concept,9/1/2017,4/3/2019,First Floor,4/3/2019,Others,Perfumes & Cosmetics,t0000762,L1-048,52,13241
Beauty Concept,9/1/2018,4/3/2019,First Floor,4/3/2019,Others,Perfumes & Cosmetics,t0000762,L1-048,52,14339
CLARINS,4/1/2017,4/3/2022,Second Floor,4/4/2019,Romance S.A.L.,Perfumes & Cosmetics,t0000710,L2-095A,59,17052
CLARINS,4/1/2018,4/3/2022,Second Floor,4/4/2019,Romance S.A.L.,Perfumes & Cosmetics,t0000710,L2-095A,59,17161
CLARINS,8/1/2017,4/3/2022,Second Floor,4/4/2019,Romance S.A.L.,Perfumes & Cosmetics,t0000710,L2-095A,59,22362
CLARINS,8/1/2018,4/3/2022,Second Floor,4/4/2019,Romance S.A.L.,Perfumes & Cosmetics,t0000710,L2-095A,59,18269
CLARINS,12/1/2017,4/3/2022,Second Floor,4/4/2019,Romance S.A.L.,Perfumes & Cosmetics,t0000710,L2-095A,59,27099
CLARINS,12/1/2018,4/3/2022,Second Floor,4/4/2019,Romance S.A.L.,Perfumes & Cosmetics,t0000710,L2-095A,59,28446
CLARINS,2/1/2017,4/3/2022,Second Floor,4/4/2019,Romance S.A.L.,Perfumes & Cosmetics,t0000710,L2-095A,59,19363
CLARINS,2/1/2018,4/3/2022,Second Floor,4/4/2019,Romance S.A.L.,Perfumes & Cosmetics,t0000710,L2-095A,59,18515
CLARINS,1/1/2017,4/3/2022,Second Floor,4/4/2019,Romance S.A.L.,Perfumes & Cosmetics,t0000710,L2-095A,59,18361
CLARINS,1/1/2018,4/3/2022,Second Floor,4/4/2019,Romance S.A.L.,Perfumes & Cosmetics,t0000710,L2-095A,59,15903
CLARINS,7/1/2017,4/3/2022,Second Floor,4/4/2019,Romance S.A.L.,Perfumes & Cosmetics,t0000710,L2-095A,59,26032
CLARINS,7/1/2018,4/3/2022,Second Floor,4/4/2019,Romance S.A.L.,Perfumes & Cosmetics,t0000710,L2-095A,59,20619
CLARINS,6/1/2017,4/3/2022,Second Floor,4/4/2019,Romance S.A.L.,Perfumes & Cosmetics,t0000710,L2-095A,59,19621
CLARINS,6/1/2018,4/3/2022,Second Floor,4/4/2019,Romance S.A.L.,Perfumes & Cosmetics,t0000710,L2-095A,59,18166
CLARINS,3/1/2017,4/3/2022,Second Floor,4/4/2019,Romance S.A.L.,Perfumes & Cosmetics,t0000710,L2-095A,59,35929
CLARINS,3/1/2018,4/3/2022,Second Floor,4/4/2019,Romance S.A.L.,Perfumes & Cosmetics,t0000710,L2-095A,59,21570
CLARINS,5/1/2017,4/3/2022,Second Floor,4/4/2019,Romance S.A.L.,Perfumes & Cosmetics,t0000710,L2-095A,59,16296
CLARINS,5/1/2018,4/3/2022,Second Floor,4/4/2019,Romance S.A.L.,Perfumes & Cosmetics,t0000710,L2-095A,59,17481
CLARINS,11/1/2017,4/3/2022,Second Floor,4/4/2019,Romance S.A.L.,Perfumes & Cosmetics,t0000710,L2-095A,59,22490
CLARINS,11/1/2018,4/3/2022,Second Floor,4/4/2019,Romance S.A.L.,Perfumes & Cosmetics,t0000710,L2-095A,59,21858
CLARINS,10/1/2017,4/3/2022,Second Floor,4/4/2019,Romance S.A.L.,Perfumes & Cosmetics,t0000710,L2-095A,59,14944
CLARINS,10/1/2018,4/3/2022,Second Floor,4/4/2019,Romance S.A.L.,Perfumes & Cosmetics,t0000710,L2-095A,59,18237
CLARINS,9/1/2017,4/3/2022,Second Floor,4/4/2019,Romance S.A.L.,Perfumes & Cosmetics,t0000710,L2-095A,59,14314
CLARINS,9/1/2018,4/3/2022,Second Floor,4/4/2019,Romance S.A.L.,Perfumes & Cosmetics,t0000710,L2-095A,59,15725
flormar,4/1/2017,6/14/2021,First Floor,6/15/2018,Others,Perfumes & Cosmetics,t0117592,L1-095,48,0
flormar,4/1/2018,6/14/2021,First Floor,6/15/2018,Others,Perfumes & Cosmetics,t0117592,L1-095,48,0
flormar,8/1/2017,6/14/2021,First Floor,6/15/2018,Others,Perfumes & Cosmetics,t0117592,L1-095,48,0
flormar,8/1/2018,6/14/2021,First Floor,6/15/2018,Others,Perfumes & Cosmetics,t0117592,L1-095,48,45322
flormar,12/1/2017,6/14/2021,First Floor,6/15/2018,Others,Perfumes & Cosmetics,t0117592,L1-095,48,0
flormar,12/1/2018,6/14/2021,First Floor,6/15/2018,Others,Perfumes & Cosmetics,t0117592,L1-095,48,37869
flormar,2/1/2017,6/14/2021,First Floor,6/15/2018,Others,Perfumes & Cosmetics,t0117592,L1-095,48,0
flormar,2/1/2018,6/14/2021,First Floor,6/15/2018,Others,Perfumes & Cosmetics,t0117592,L1-095,48,0
flormar,1/1/2017,6/14/2021,First Floor,6/15/2018,Others,Perfumes & Cosmetics,t0117592,L1-095,48,0
flormar,1/1/2018,6/14/2021,First Floor,6/15/2018,Others,Perfumes & Cosmetics,t0117592,L1-095,48,0
flormar,7/1/2017,6/14/2021,First Floor,6/15/2018,Others,Perfumes & Cosmetics,t0117592,L1-095,48,0
flormar,7/1/2018,6/14/2021,First Floor,6/15/2018,Others,Perfumes & Cosmetics,t0117592,L1-095,48,20327
flormar,6/1/2017,6/14/2021,First Floor,6/15/2018,Others,Perfumes & Cosmetics,t0117592,L1-095,48,0
flormar,6/1/2018,6/14/2021,First Floor,6/15/2018,Others,Perfumes & Cosmetics,t0117592,L1-095,48,0
flormar,3/1/2017,6/14/2021,First Floor,6/15/2018,Others,Perfumes & Cosmetics,t0117592,L1-095,48,0
flormar,3/1/2018,6/14/2021,First Floor,6/15/2018,Others,Perfumes & Cosmetics,t0117592,L1-095,48,0
flormar,5/1/2017,6/14/2021,First Floor,6/15/2018,Others,Perfumes & Cosmetics,t0117592,L1-095,48,0
flormar,5/1/2018,6/14/2021,First Floor,6/15/2018,Others,Perfumes & Cosmetics,t0117592,L1-095,48,0
flormar,11/1/2017,6/14/2021,First Floor,6/15/2018,Others,Perfumes & Cosmetics,t0117592,L1-095,48,0
flormar,11/1/2018,6/14/2021,First Floor,6/15/2018,Others,Perfumes & Cosmetics,t0117592,L1-095,48,33147
flormar,10/1/2017,6/14/2021,First Floor,6/15/2018,Others,Perfumes & Cosmetics,t0117592,L1-095,48,0
flormar,10/1/2018,6/14/2021,First Floor,6/15/2018,Others,Perfumes & Cosmetics,t0117592,L1-095,48,22644
flormar,9/1/2017,6/14/2021,First Floor,6/15/2018,Others,Perfumes & Cosmetics,t0117592,L1-095,48,0
flormar,9/1/2018,6/14/2021,First Floor,6/15/2018,Others,Perfumes & Cosmetics,t0117592,L1-095,48,26835
MAC,4/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000817,L1-032,80,127095
MAC,4/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000817,L1-032,80,46410
MAC,8/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000817,L1-032,80,64167
MAC,8/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000817,L1-032,80,64933
MAC,12/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000817,L1-032,80,58684
MAC,12/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000817,L1-032,80,54128
MAC,2/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000817,L1-032,80,54420
MAC,2/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000817,L1-032,80,54523
MAC,1/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000817,L1-032,80,53499
MAC,1/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000817,L1-032,80,46824
MAC,7/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000817,L1-032,80,79238
MAC,7/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000817,L1-032,80,57554
MAC,6/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000817,L1-032,80,64840
MAC,6/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000817,L1-032,80,58151
MAC,3/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000817,L1-032,80,88493
MAC,3/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000817,L1-032,80,48925
MAC,5/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000817,L1-032,80,54159
MAC,5/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000817,L1-032,80,38229
MAC,11/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000817,L1-032,80,40318
MAC,11/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000817,L1-032,80,46108
MAC,10/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000817,L1-032,80,56715
MAC,10/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000817,L1-032,80,36482
MAC,9/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000817,L1-032,80,56332
MAC,9/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000817,L1-032,80,38965
NYX,4/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000803,L1-100,102,15536
NYX,4/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000803,L1-100,102,61003
NYX,8/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000803,L1-100,102,19262
NYX,8/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000803,L1-100,102,87507
NYX,12/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000803,L1-100,102,67321
NYX,12/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000803,L1-100,102,95489
NYX,2/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000803,L1-100,102,18068
NYX,2/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000803,L1-100,102,65474
NYX,1/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000803,L1-100,102,24218
NYX,1/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000803,L1-100,102,70326
NYX,7/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000803,L1-100,102,17774
NYX,7/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000803,L1-100,102,81787
NYX,6/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000803,L1-100,102,19512
NYX,6/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000803,L1-100,102,65467
NYX,3/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000803,L1-100,102,22454
NYX,3/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000803,L1-100,102,70537
NYX,5/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000803,L1-100,102,15609
NYX,5/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000803,L1-100,102,53639
NYX,11/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000803,L1-100,102,2
NYX,11/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000803,L1-100,102,68027
NYX,10/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000803,L1-100,102,2
NYX,10/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000803,L1-100,102,58723
NYX,9/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000803,L1-100,102,37431
NYX,9/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000803,L1-100,102,55283
The Body Shop,4/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000818,L1-033,46,57345
The Body Shop,4/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000818,L1-033,46,54645
The Body Shop,8/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000818,L1-033,46,87535
The Body Shop,8/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000818,L1-033,46,79465
The Body Shop,12/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000818,L1-033,46,86994
The Body Shop,12/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000818,L1-033,46,92545
The Body Shop,2/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000818,L1-033,46,52365
The Body Shop,2/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000818,L1-033,46,45608
The Body Shop,1/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000818,L1-033,46,72697
The Body Shop,1/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000818,L1-033,46,53429
The Body Shop,7/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000818,L1-033,46,84082
The Body Shop,7/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000818,L1-033,46,68849
The Body Shop,6/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000818,L1-033,46,52581
The Body Shop,6/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000818,L1-033,46,54595
The Body Shop,3/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000818,L1-033,46,72973
The Body Shop,3/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000818,L1-033,46,68092
The Body Shop,5/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000818,L1-033,46,54890
The Body Shop,5/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000818,L1-033,46,46831
The Body Shop,11/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000818,L1-033,46,54249
The Body Shop,11/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000818,L1-033,46,56592
The Body Shop,10/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000818,L1-033,46,47446
The Body Shop,10/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000818,L1-033,46,55593
The Body Shop,9/1/2017,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000818,L1-033,46,47343
The Body Shop,9/1/2018,7/3/2021,First Floor,7/4/2019,Al Shaya,Perfumes & Cosmetics,t0000818,L1-033,46,46297
VSBA,4/1/2017,7/12/2021,First Floor,7/13/2019,Al Shaya,Perfumes & Cosmetics,t0000807,L1-088,103,170241
VSBA,4/1/2018,7/12/2021,First Floor,7/13/2019,Al Shaya,Perfumes & Cosmetics,t0000807,L1-088,103,136324
VSBA,8/1/2017,7/12/2021,First Floor,7/13/2019,Al Shaya,Perfumes & Cosmetics,t0000807,L1-088,103,81433
VSBA,8/1/2018,7/12/2021,First Floor,7/13/2019,Al Shaya,Perfumes & Cosmetics,t0000807,L1-088,103,72855
VSBA,12/1/2017,7/12/2021,First Floor,7/13/2019,Al Shaya,Perfumes & Cosmetics,t0000807,L1-088,103,230039
VSBA,12/1/2018,7/12/2021,First Floor,7/13/2019,Al Shaya,Perfumes & Cosmetics,t0000807,L1-088,103,171926
VSBA,2/1/2017,7/12/2021,First Floor,7/13/2019,Al Shaya,Perfumes & Cosmetics,t0000807,L1-088,103,67720
VSBA,2/1/2018,7/12/2021,First Floor,7/13/2019,Al Shaya,Perfumes & Cosmetics,t0000807,L1-088,103,56259
VSBA,1/1/2017,7/12/2021,First Floor,7/13/2019,Al Shaya,Perfumes & Cosmetics,t0000807,L1-088,103,180154
VSBA,1/1/2018,7/12/2021,First Floor,7/13/2019,Al Shaya,Perfumes & Cosmetics,t0000807,L1-088,103,112465
VSBA,7/1/2017,7/12/2021,First Floor,7/13/2019,Al Shaya,Perfumes & Cosmetics,t0000807,L1-088,103,145643
VSBA,7/1/2018,7/12/2021,First Floor,7/13/2019,Al Shaya,Perfumes & Cosmetics,t0000807,L1-088,103,175183
VSBA,6/1/2017,7/12/2021,First Floor,7/13/2019,Al Shaya,Perfumes & Cosmetics,t0000807,L1-088,103,63382
VSBA,6/1/2018,7/12/2021,First Floor,7/13/2019,Al Shaya,Perfumes & Cosmetics,t0000807,L1-088,103,51517
VSBA,3/1/2017,7/12/2021,First Floor,7/13/2019,Al Shaya,Perfumes & Cosmetics,t0000807,L1-088,103,94606
VSBA,3/1/2018,7/12/2021,First Floor,7/13/2019,Al Shaya,Perfumes & Cosmetics,t0000807,L1-088,103,97611
VSBA,5/1/2017,7/12/2021,First Floor,7/13/2019,Al Shaya,Perfumes & Cosmetics,t0000807,L1-088,103,81899
VSBA,5/1/2018,7/12/2021,First Floor,7/13/2019,Al Shaya,Perfumes & Cosmetics,t0000807,L1-088,103,197731
VSBA,11/1/2017,7/12/2021,First Floor,7/13/2019,Al Shaya,Perfumes & Cosmetics,t0000807,L1-088,103,57128
VSBA,11/1/2018,7/12/2021,First Floor,7/13/2019,Al Shaya,Perfumes & Cosmetics,t0000807,L1-088,103,84175
VSBA,10/1/2017,7/12/2021,First Floor,7/13/2019,Al Shaya,Perfumes & Cosmetics,t0000807,L1-088,103,121843
VSBA,10/1/2018,7/12/2021,First Floor,7/13/2019,Al Shaya,Perfumes & Cosmetics,t0000807,L1-088,103,149397
VSBA,9/1/2017,7/12/2021,First Floor,7/13/2019,Al Shaya,Perfumes & Cosmetics,t0000807,L1-088,103,62493
VSBA,9/1/2018,7/12/2021,First Floor,7/13/2019,Al Shaya,Perfumes & Cosmetics,t0000807,L1-088,103,62300
Wojooh,4/1/2017,2/28/2019,First Floor,2/28/2019,Others,Perfumes & Cosmetics,t0000790,L1-028,192,142847
Wojooh,4/1/2018,2/28/2019,First Floor,2/28/2019,Others,Perfumes & Cosmetics,t0000790,L1-028,192,107516
Wojooh,8/1/2017,2/28/2019,First Floor,2/28/2019,Others,Perfumes & Cosmetics,t0000790,L1-028,192,163637
Wojooh,8/1/2018,2/28/2019,First Floor,2/28/2019,Others,Perfumes & Cosmetics,t0000790,L1-028,192,155406
Wojooh,12/1/2017,2/28/2019,First Floor,2/28/2019,Others,Perfumes & Cosmetics,t0000790,L1-028,192,239708
Wojooh,12/1/2018,2/28/2019,First Floor,2/28/2019,Others,Perfumes & Cosmetics,t0000790,L1-028,192,216683
Wojooh,2/1/2017,2/28/2019,First Floor,2/28/2019,Others,Perfumes & Cosmetics,t0000790,L1-028,192,164688
Wojooh,2/1/2018,2/28/2019,First Floor,2/28/2019,Others,Perfumes & Cosmetics,t0000790,L1-028,192,150295
Wojooh,1/1/2017,2/28/2019,First Floor,2/28/2019,Others,Perfumes & Cosmetics,t0000790,L1-028,192,132603
Wojooh,1/1/2018,2/28/2019,First Floor,2/28/2019,Others,Perfumes & Cosmetics,t0000790,L1-028,192,117655
Wojooh,7/1/2017,2/28/2019,First Floor,2/28/2019,Others,Perfumes & Cosmetics,t0000790,L1-028,192,171645
Wojooh,7/1/2018,2/28/2019,First Floor,2/28/2019,Others,Perfumes & Cosmetics,t0000790,L1-028,192,142097
Wojooh,6/1/2017,2/28/2019,First Floor,2/28/2019,Others,Perfumes & Cosmetics,t0000790,L1-028,192,147100
Wojooh,6/1/2018,2/28/2019,First Floor,2/28/2019,Others,Perfumes & Cosmetics,t0000790,L1-028,192,138119
Wojooh,3/1/2017,2/28/2019,First Floor,2/28/2019,Others,Perfumes & Cosmetics,t0000790,L1-028,192,166685
Wojooh,3/1/2018,2/28/2019,First Floor,2/28/2019,Others,Perfumes & Cosmetics,t0000790,L1-028,192,151218
Wojooh,5/1/2017,2/28/2019,First Floor,2/28/2019,Others,Perfumes & Cosmetics,t0000790,L1-028,192,118494
Wojooh,5/1/2018,2/28/2019,First Floor,2/28/2019,Others,Perfumes & Cosmetics,t0000790,L1-028,192,115027
Wojooh,11/1/2017,2/28/2019,First Floor,2/28/2019,Others,Perfumes & Cosmetics,t0000790,L1-028,192,147020
Wojooh,11/1/2018,2/28/2019,First Floor,2/28/2019,Others,Perfumes & Cosmetics,t0000790,L1-028,192,112107
Wojooh,10/1/2017,2/28/2019,First Floor,2/28/2019,Others,Perfumes & Cosmetics,t0000790,L1-028,192,117283
Wojooh,10/1/2018,2/28/2019,First Floor,2/28/2019,Others,Perfumes & Cosmetics,t0000790,L1-028,192,118264
Wojooh,9/1/2017,2/28/2019,First Floor,2/28/2019,Others,Perfumes & Cosmetics,t0000790,L1-028,192,132506
Wojooh,9/1/2018,2/28/2019,First Floor,2/28/2019,Others,Perfumes & Cosmetics,t0000790,L1-028,192,112275
Wycon Cosmetics,4/1/2017,,Ground Floor,4/18/2020,Others,Perfumes & Cosmetics,t0108324,L0-082,90,13410
Wycon Cosmetics,4/1/2018,,Ground Floor,4/18/2020,Others,Perfumes & Cosmetics,t0108324,L0-082,90,23623
Wycon Cosmetics,8/1/2017,,Ground Floor,4/18/2020,Others,Perfumes & Cosmetics,t0108324,L0-082,90,53295
Wycon Cosmetics,8/1/2018,,Ground Floor,4/18/2020,Others,Perfumes & Cosmetics,t0108324,L0-082,90,55690
Wycon Cosmetics,12/1/2017,,Ground Floor,4/18/2020,Others,Perfumes & Cosmetics,t0108324,L0-082,90,47678
Wycon Cosmetics,12/1/2018,,Ground Floor,4/18/2020,Others,Perfumes & Cosmetics,t0108324,L0-082,90,45024
Wycon Cosmetics,2/1/2017,,Ground Floor,4/18/2020,Others,Perfumes & Cosmetics,t0108324,L0-082,90,0
Wycon Cosmetics,2/1/2018,,Ground Floor,4/18/2020,Others,Perfumes & Cosmetics,t0108324,L0-082,90,32330
Wycon Cosmetics,1/1/2017,,Ground Floor,4/18/2020,Others,Perfumes & Cosmetics,t0108324,L0-082,90,0
Wycon Cosmetics,1/1/2018,,Ground Floor,4/18/2020,Others,Perfumes & Cosmetics,t0108324,L0-082,90,37583
Wycon Cosmetics,7/1/2017,,Ground Floor,4/18/2020,Others,Perfumes & Cosmetics,t0108324,L0-082,90,61186
Wycon Cosmetics,7/1/2018,,Ground Floor,4/18/2020,Others,Perfumes & Cosmetics,t0108324,L0-082,90,48784
Wycon Cosmetics,6/1/2017,,Ground Floor,4/18/2020,Others,Perfumes & Cosmetics,t0108324,L0-082,90,49504
